time_s,temp_c,setpoint_c,pwm,error_c,phase
98.0917,300.0000,200.00,0,-100.0000,pid
98.2588,300.0000,200.00,0,-100.0000,pid
98.4248,300.0000,200.00,0,-100.0000,pid
98.6197,300.0000,200.00,0,-100.0000,pid
98.7829,300.0000,200.00,0,-100.0000,pid
98.9433,300.0000,200.00,0,-100.0000,pid
99.1115,300.0000,200.00,0,-100.0000,pid
99.2735,300.0000,200.00,0,-100.0000,pid
99.4332,300.0000,200.00,0,-100.0000,pid
99.5897,300.0000,200.00,0,-100.0000,pid
99.7546,300.0000,200.00,0,-100.0000,pid
100.2369,300.0000,200.00,0,-100.0000,pid
100.3848,300.0000,200.00,0,-100.0000,pid
100.5378,300.0000,200.00,0,-100.0000,pid
100.6801,300.0000,200.00,0,-100.0000,pid
100.8180,300.0000,200.00,0,-100.0000,pid
100.9649,300.0000,200.00,0,-100.0000,pid
101.1069,300.0000,200.00,0,-100.0000,pid
101.2511,300.0000,200.00,0,-100.0000,pid
101.4010,300.0000,200.00,0,-100.0000,pid
101.5513,300.0000,200.00,0,-100.0000,pid
101.7041,300.0000,200.00,0,-100.0000,pid
101.8522,300.0000,200.00,0,-100.0000,pid
102.0104,300.0000,200.00,0,-100.0000,pid
102.1481,300.0000,200.00,0,-100.0000,pid
102.2879,300.0000,200.00,0,-100.0000,pid
102.4441,300.0000,200.00,0,-100.0000,pid
102.6667,300.0000,200.00,0,-100.0000,pid
102.8190,300.0000,200.00,0,-100.0000,pid
102.9618,300.0000,200.00,0,-100.0000,pid
103.1058,300.0000,200.00,0,-100.0000,pid
103.2803,300.0000,200.00,0,-100.0000,pid
103.4318,300.0000,200.00,0,-100.0000,pid
103.5951,300.0000,200.00,0,-100.0000,pid
103.7603,300.0000,200.00,0,-100.0000,pid
103.9125,300.0000,200.00,0,-100.0000,pid
