time_s,temp_c,setpoint_c,pwm,error_c,phase
27.5224,203.5294,200.00,0,-3.5294,pid
27.8140,203.5294,200.00,0,-3.5294,pid
28.0882,203.5294,200.00,0,-3.5294,pid
28.3674,203.5294,200.00,0,-3.5294,pid
28.6304,203.5294,200.00,0,-3.5294,pid
28.8946,203.5294,200.00,0,-3.5294,pid
29.1857,203.5294,200.00,0,-3.5294,pid
29.4203,203.5294,200.00,0,-3.5294,pid
29.6865,203.5294,200.00,0,-3.5294,pid
29.9628,203.5294,200.00,0,-3.5294,pid
30.2260,203.5294,200.00,0,-3.5294,pid
30.4798,203.5294,200.00,0,-3.5294,pid
30.7304,203.5294,200.00,0,-3.5294,pid
31.0061,203.5294,200.00,0,-3.5294,pid
31.2953,203.5294,200.00,0,-3.5294,pid
31.5533,203.5294,200.00,0,-3.5294,pid
31.8462,203.5294,200.00,0,-3.5294,pid
32.1262,203.5294,200.00,0,-3.5294,pid
32.3699,203.5294,200.00,0,-3.5294,pid
32.6619,203.5294,200.00,0,-3.5294,pid
32.8968,203.5294,200.00,0,-3.5294,pid
33.1443,203.5294,200.00,0,-3.5294,pid
33.3809,203.5294,200.00,0,-3.5294,pid
33.6338,203.5294,200.00,0,-3.5294,pid
33.8779,203.5294,200.00,0,-3.5294,pid
34.1161,203.5294,200.00,0,-3.5294,pid
34.3586,203.5294,200.00,0,-3.5294,pid
34.5839,203.5294,200.00,0,-3.5294,pid
34.8274,203.5294,200.00,0,-3.5294,pid
35.0761,203.5294,200.00,0,-3.5294,pid
35.3298,203.5294,200.00,0,-3.5294,pid
35.5981,203.5294,200.00,0,-3.5294,pid
35.8662,203.5294,200.00,0,-3.5294,pid
36.1302,203.5294,200.00,0,-3.5294,pid
36.4445,203.5294,200.00,0,-3.5294,pid
36.8070,203.5294,200.00,0,-3.5294,pid
37.1732,203.5294,200.00,0,-3.5294,pid
37.5278,203.5294,200.00,0,-3.5294,pid
37.8438,203.5294,200.00,0,-3.5294,pid
38.1597,203.5294,200.00,0,-3.5294,pid
38.4611,203.5294,200.00,0,-3.5294,pid
38.7830,203.5294,200.00,0,-3.5294,pid
39.0589,203.5294,200.00,0,-3.5294,pid
39.3702,203.5294,200.00,0,-3.5294,pid
39.6582,203.5294,200.00,0,-3.5294,pid
40.0017,203.5294,200.00,0,-3.5294,pid
40.3565,203.5294,200.00,0,-3.5294,pid
40.8567,203.5294,200.00,0,-3.5294,pid
41.3492,203.5294,200.00,0,-3.5294,pid
41.8515,203.5294,200.00,0,-3.5294,pid
42.3008,203.5294,200.00,0,-3.5294,pid
42.7703,203.5294,200.00,0,-3.5294,pid
43.2461,203.5294,200.00,0,-3.5294,pid
43.7001,203.5294,200.00,0,-3.5294,pid
44.1531,203.5294,200.00,0,-3.5294,pid
44.6650,203.5294,200.00,0,-3.5294,pid
45.1401,203.5294,200.00,0,-3.5294,pid
45.6297,203.5294,200.00,0,-3.5294,pid
46.0866,203.5294,200.00,0,-3.5294,pid
46.5699,203.5294,200.00,0,-3.5294,pid
47.0569,203.5294,200.00,0,-3.5294,pid
47.5354,203.5294,200.00,0,-3.5294,pid
48.0038,203.5294,200.00,0,-3.5294,pid
48.5218,203.5294,200.00,0,-3.5294,pid
49.0683,203.5294,200.00,0,-3.5294,pid
49.5692,203.5294,200.00,0,-3.5294,pid
50.0865,203.5294,200.00,0,-3.5294,pid
